Employee_ID,Gender,Department,Education_Level,Job_Level,Age,Years_Experience,Training_Hours,Monthly_Salary,Performance_Score,Attendance_Rate,Project_Completed,Promotion_Last_3Y,Join_Date,Last_Review_Date,City,Contract_Type,Division,Work_From_Home_Days,Employee_Rating
1638,Female,Compliance,Bachelor,Senior Manager,55,23,750,25203743,675,73,8,2,2021-06-16T00:00:00,11-02-2022,Sby,Tetap,Tech,3,-1
1231,Male,Finance,Master,Senior Manager,51,4,17,3796234,259,81,2,1,28-Oct-2023,2022-07-15T00:00:00,Jakarta,Tetap,Support,11.92,2.7
967,Male,Marketing,Phd,Senior Manager,28,1,200,9631854,993,88,4,1,2019-02-10T00:00:00,2023-09-06T00:00:00,Bandung,Internship,Tech,3,2
460,Male,Compliance,Bachelor,Supervisor,23,8,71,14463115,972,978,6,1,2023-03-04T00:00:00,2023/09/10,Bandung,Contract,Tech,-1,0
2076,Female,Compliance,Bachelor,Officer,40.81,29,430,13377616,82,79,10,0,08-29-2016,10-Jul-2024,Medan,Permanent,Business,0,-1
902,Female,Finance,Master,Junior,29,22,247,15445402,342,62,16,1,14/08/2023 00:00,2023-10-14 00:00:00,Bandung,Contract,People,1,2.63
106,Female,Finance,Bachelor,Junior,26,3,39,19033671,779,927,7,1,29/03/2019 00:00,2023-07-22 00:00:00,Medan,Tetap,Business,5,2.7
1008,Male,It,Bachelor,Senior Manager,51,24,180,12544572,1500,68,0,0.44,05/07/2016 00:00,2023/08/11,Sby,Permanent,People,4,1
321,Female,It,Phd,Manager,25,20,72,16965569,773,949,5,0,04-Feb-2017,17-Jun-2022,Medan,Contract,Tech,-1,0
686,Male,Finance,Diploma,Supervisor,37,3,174,5146061,267,98,7,1,10-12-2019,04-03-2024,Medan,Internship,Operations,0,1
540,Female,It,Phd,Manager,41,29,168,19168130,654,81,14,1,17/06/2023 00:00,24-Mar-2024,Dki Jakarta,Contract,Tech,2,2.7
1487,Female,Unknown,Doctoral,Junior,57,0,761,4005602,154,65,11,2,04-09-2021,2022-11-21 00:00:00,Bandung,Permanent,Tech,11.92,3.5
2052,Female,Finance,Diploma,Senior Manager,47,13,50000,22401699,834,98,10,0.44,04-14-2017,26/11/2022 00:00,Bandung,Contract,Business,3,6
1434,Male,It,Phd,Officer,55,13,421,7979563,788,73,6,0.44,2020-02-25 00:00:00,04-19-2024,Sby,Internship,Tech,1,-1
1274,Female,It,Diploma,Supervisor,19,18,462,17833438,759,99,2,1,08-20-2015,07-16-2023,Dki Jakarta,Permanent,Tech,99,-1
585,Male,Marketing,Master,Senior Manager,33,17,573,18503964,879,71,13,-1,2017/03/19,2024/05/29,Bandung,Contract,Business,-1,6
2089,Male,Hr,Master,Manager,56,24,141,29226459,696,81,15,1,2020-03-24 00:00:00,10-22-2022,Yogyakarta,Contract,Business,4,3.5
204,Male,Hr,Bachelor,Officer,29,16,383,4285080,721,944,4,0,05-06-2016,01-08-2022,Medan,Permanent,People,11.92,0
1125,Male,Operations,Master,Officer,22,25,335,3600588,864,62,19,0,2017/12/19,2024-04-16 00:00:00,Bandung,Contract,Business,-1,2
409,Female,Operations,Master,Officer,42,14,286,10645680,741,907,9,0,2015-02-02 00:00:00,02-09-2024,Surabaya,Contract,Tech,4,1
1101,Male,Marketing,Bachelor,Senior Manager,54,8,617,14186042,1095,74,16,0,2023-10-31 00:00:00,16/02/2023 00:00,Surabaya,Internship,Tech,5,2
579,Female,Operations,Bachelor,Officer,54,26,693,14131006,336,65,11,2,2017-08-08 00:00:00,29-Nov-2023,Bandung,Contract,Tech,5,5
519,Female,Marketing,Diploma,Supervisor,22,11,448,26606882,66,95,3,1,2017-12-19 00:00:00,2022-08-08T00:00:00,Semarang,Permanent,Operations,2,4
1946,Female,Marketing,Phd,Manager,44,23,-100,5098640,363,68,4,0,2023-06-28T00:00:00,08-Mar-2023,Bandung,Contract,Business,5,2.7
972,Female,It,Bachelor,Manager,42,7,275,13792461,150,70,12,-1,2023-01-04 00:00:00,2024-08-20 00:00:00,Medan,Contract,People,0,6
11,Female,Operations,Bachelor,Supervisor,31,4,68,11076270,903,918,9,0,17/11/2015 00:00,2022/01/21,Semarang,Contract,Operations,2,2
1124,Male,Operations,Master,Senior Manager,26,16,785,3037869,850,93,2,0.44,2016/07/10,04-11-2023,Medan,Internship,Operations,5,2.63
199,Female,Finance,Bachelor,Officer,16,13,369,10348033,603,92,5,1,2020/03/27,2023-08-03T00:00:00,Surabaya,Tetap,Tech,0,2
1752,Female,It,Diploma,Senior Manager,30,9,122,25436345,331,98,8,0,27-Jul-2020,2022/11/22,Dki Jakarta,Tetap,Support,99,2.63
1811,Male,Risk,Bachelor,Manager,19,15,640,23499941,69,84,3,0.44,2019-08-20 00:00:00,2024-08-05 00:00:00,Sby,Contract,Operations,-1,3.5
1071,Male,Risk,Bachelor,Senior Manager,26,17,313,25326490,1066,96,14,0,16/09/2019 00:00,02-29-2024,Jakarta,Contract,Tech,3,3
111,Male,Hr,Bachelor,Senior Manager,47,-4,94,14122266,87,929,3,0,2022-02-09 00:00:00,21/07/2022 00:00,Sby,Kontrak,Business,3,-1
230,Female,Hr,Diploma,Manager,43,9,453,11312114,802,874,12,0,11-03-2018,2024/07/07,Makassar,Contract,Tech,99,3
1195,Male,Operations,Bachelor,Officer,34,4,262,11724558,1099,90,0,1,05-Apr-2017,12-Apr-2024,Jakarta,Permanent,Tech,-1,3
1889,Female,Compliance,Master,Supervisor,28,4,431,7388778,497,81,20,0.44,02-04-2023,2023-11-21 00:00:00,Bandung,Permanent,Operations,2,0
1983,Female,Hr,Bachelor,Supervisor,34,14,565,29833026,1024,100,13,1,01-07-2020,2022/12/13,Jakarta,Permanent,Business,5,2.63
1796,Female,Finance,Master,Manager,31,19,633,6466938,0,87,11,0,2016-07-13 00:00:00,02-23-2024,Bandung,Tetap,Tech,3,5
950,Female,Unknown,Master,Senior Manager,43,29,316,10064794,354,62,18,1,2016/03/17,16/09/2022 00:00,Semarang,Contract,Tech,4,2.7
1566,Male,Operations,Bachelor,Supervisor,37,5,483,-749936,1046,97,3,0.44,27/09/2023 00:00,2024-01-11T00:00:00,Semarang,Permanent,Support,3,2.7
1074,Male,Risk,Bachelor,Manager,56,23,589,20890505,602,70,0,-1,30/12/2019 00:00,2022-05-06T00:00:00,Sby,Permanent,Finance,3,2.7
1594,Male,Marketing,Master,Manager,45,5,645,9684597,1015,94,5,0,09-May-2015,2023/05/08,Bandung,Tetap,Tech,1,5
1922,Male,Finance,Diploma,Supervisor,24,9,363,8234925,876,69,8,0.44,24-Sep-2016,04/10/2022 00:00,Bandung,Contract,Tech,2,-1
864,Male,Unknown,Doctoral,Supervisor,25,6,113,8993574,871,82,13,0.44,08-01-2018,2022-08-05T00:00:00,Medan,Contract,Tech,1,-1
586,Female,Marketing,Bachelor,Senior Manager,42,18,360,23715254,659,97,4,1,2018-06-04 00:00:00,01-10-2023,Surabaya,Internship,Tech,5,2.7
523,Male,Operations,Diploma,Senior Manager,29,9,0,10052560,709,88,16,1,2022-05-22 00:00:00,05-Aug-2023,Bandung,Permanent,Operations,0,2.63
608,Male,Compliance,Doctoral,Senior Manager,58,19,744,5248548,863,77,0,-1,03-Aug-2021,2024-05-09 00:00:00,Bandung,Contract,Business,2,5
2057,Male,Finance,Master,Manager,24,19,232,21098749,666,86,6,0.44,2017-05-19 00:00:00,02/03/2022 00:00,Medan,Contract,People,3,0
652,Female,Finance,Doctoral,Junior,41,7,64,21084379,438,91,4,0.44,2019-08-06T00:00:00,2023-10-22 00:00:00,Medan,Internship,Tech,-1,1
1891,Female,Finance,Master,Manager,59,11,89,9687454,271,91,9,0.44,2015/04/07,24/09/2023 00:00,Bandung,Permanent,Tech,11.92,0
1719,Female,Risk,Bachelor,Junior,23,8,306,22302331,90,96,12,-1,2017/11/10,26-Apr-2023,Bandung,Contract,Tech,5,-1
1969,Male,Operations,Master,Manager,19,2,571,5564927,250,87,19,0.44,03-Dec-2017,25-Mar-2023,Jakarta,Internship,Tech,-1,4
213,Male,Operations,Diploma,Junior,24,13,73,10434080,765,93,1,0,2018/01/15,09-05-2023,Surabaya,Permanent,Operations,0,2.63
225,Male,Unknown,Bachelor,Officer,36,9,145,11189262,763,863,5,0,2022-03-15T00:00:00,12-31-2022,Medan,Contract,Tech,0,1
1692,Female,It,Bachelor,Senior Manager,51,2,472,6932720,406,73,18,1,08-24-2023,2023-06-09 00:00:00,Bandung,Permanent,Finance,3,2.7
1525,Female,It,Doctoral,Officer,40.81,6,344,28004718,671,90,4,1,13/08/2022 00:00,2024/01/02,Bandung,Contract,Business,99,3.5
1413,Male,Hr,Phd,Senior Manager,59,16,351,3340886,620,76,13,1,28/04/2017 00:00,01-Jan-2023,Bandung,Contract,People,5,-1
420,Female,Finance,Bachelor,Junior,58,6,531.05,8224542,698,901,4,0,28/03/2018 00:00,12-11-2024,Bandung,Permanent,Tech,3,-1
1970,Male,Risk,Bachelor,Manager,35,5,140,18277702,139,64,11,2,2015-07-21T00:00:00,2022/04/17,Medan,Contract,Tech,5,5
490,Female,It,Master,Manager,31,2,111,16277118,758,90,6,1,2022-06-13T00:00:00,2023/04/24,Bandung,Contract,Operations,99,1
218,Female,Hr,Diploma,Supervisor,35,10,548,11025958,796,948,8,0,09/01/2017 00:00,2024/07/09,Sby,Internship,Tech,5,3.5
1695,Male,Operations,Doctoral,Manager,42,1,159,3261778,225,67,18,2,04-13-2023,04-05-2022,Bandung,Contract,Tech,0,2.63
1197,Male,Compliance,Phd,Junior,20,11,386,19513578,1093,60,15,1,06-05-2021,02-08-2022,Medan,Permanent,Tech,0,4
237,Male,Finance,Master,Officer,37,12,191,10500782,852,981,3,0,2022-04-22 00:00:00,08-28-2022,Bandung,Contract,People,5,4
379,Female,Finance,Bachelor,Supervisor,35,9,155,6643353,874,924,6,1,2022-09-09T00:00:00,31-Mar-2024,Bandung,Contract,Tech,5,-1
285,Male,Hr,Master,Supervisor,30,6,203,7107212,788,953,12,0,2016/10/20,28-Jan-2022,Bandung,Tetap,Finance,-1,5
1368,Male,Hr,Master,Senior Manager,39,5,111,25807149,0,83,0,0,28-Jun-2018,2023/01/04,Makassar,Kontrak,Business,5,-1
1617,Male,Finance,Bachelor,Supervisor,40,24,243,3434169,76,91,3,1,26-Dec-2017,2024-08-24T00:00:00,Yogyakarta,Tetap,Tech,2,-1
1092,Male,Risk,Bachelor,Manager,59,7,636,23357433,889,92,11,2,01-Jul-2021,21-May-2023,Makassar,Internship,Tech,0,0
774,Male,Compliance,Bachelor,Senior Manager,43,30,435,7806469,194,77,20,0.44,2021-04-27T00:00:00,13-Nov-2024,Sby,Kontrak,Business,-1,6
1040,Female,Risk,Phd,Officer,52,25,6,4976941,170,96,0,2,2016-03-23T00:00:00,06-26-2022,Surabaya,Permanent,Operations,11.92,2
1528,Female,It,Doctoral,Junior,47,13.82,756,24303288,777,95,5,0.44,2019-01-10T00:00:00,2023-12-15T00:00:00,Medan,Contract,Tech,99,2.7
1538,Male,Finance,Bachelor,Supervisor,54,21,437,19756260,591,76,9,0.44,23-Dec-2022,2023/12/27,Surabaya,Permanent,Tech,2,2.7
1830,Male,Unknown,Diploma,Junior,55,28,294,3700270,581,76,15,1,19/06/2015 00:00,2023-09-03T00:00:00,Sby,Contract,Tech,1,3.5
1077,Female,Compliance,Bachelor,Senior Manager,52,1,666,26751383,624,97,4,0,2022-04-02T00:00:00,2024/09/24,Surabaya,Permanent,Finance,3,3
1759,Male,Finance,Master,Senior Manager,19,7,137,19609698,621,78,4,0.44,2018-11-14T00:00:00,24-Jul-2024,Jakarta,Contract,Tech,5,2
1675,Female,Operations,Diploma,Officer,57,1,758,3806495,438,86,14,1,2020-12-30 00:00:00,2023/10/13,Surabaya,Permanent,Support,99,3
2022,Female,Finance,Phd,Officer,54,7,370,19304355,919,76,3,1,16/09/2017 00:00,27-Jul-2023,Jakarta,Contract,Tech,2,6
1093,Male,Risk,Master,Officer,46,19,579,8452851,507,87,0,0.44,13-Jul-2016,2022/02/16,Jakarta,Kontrak,Finance,5,0
955,Male,Risk,Bachelor,Manager,58,4,3,5213997,603,67,10,-1,20-Mar-2020,2022/09/08,Semarang,Contract,People,4,6
1698,Male,Finance,Bachelor,Manager,41,30,222,25575251,958,90,8,0,2022/08/27,03-Apr-2024,Makassar,Contract,Tech,2,2.63
2054,Male,Risk,Doctoral,Supervisor,35,22,182,10109576,864,291.79,8,0.44,2015/12/09,2023-08-03T00:00:00,Bandung,Permanent,Tech,3,2
1958,Male,It,Master,Senior Manager,38,20,232,25171336,186,82,11,-1,12-27-2022,21/10/2022 00:00,Jakarta,Contract,Tech,11.92,1
637,Male,Compliance,Bachelor,Junior,25,12,704,16718564,366,97,17,0.44,11-11-2021,24/03/2024 00:00,Dki Jakarta,Internship,Tech,2,3.5
842,Female,Finance,Doctoral,Supervisor,58,30,337,21111585,633.48,84,10,-1,2015-09-17T00:00:00,11-Apr-2022,Surabaya,Internship,Tech,1,2
875,Female,Risk,Master,Supervisor,48,18,47,16088342,1047,98,1,0.44,04-Feb-2018,2024/01/27,Surabaya,Contract,Tech,0,3.5
182,Male,Hr,Bachelor,Supervisor,33,11,19,7316112,805,939,6,0,09-04-2017,2022-10-17T00:00:00,Jakarta,Contract,Tech,2,2.7
64,Female,It,Master,Officer,43,7,47,23002892,716,995,5,0,24/09/2022 00:00,09-07-2023,Medan,Tetap,Tech,2,2.7
1947,Female,Finance,Master,Manager,30,0,506,26563499,691,94,4,1,12/03/2017 00:00,2023-05-19T00:00:00,Semarang,Kontrak,Business,1,6
33,Female,Compliance,Master,Officer,40,3,248,10941429,788,895,4,0,03-30-2020,01-01-2023,Yogyakarta,Tetap,Tech,11.92,2.63
146,Female,Marketing,Bachelor,Supervisor,35,6,8,16905689,822,905,2,0,14-Jun-2015,2024/07/10,Surabaya,Contract,Tech,99,2.7
377,Female,Hr,Master,Junior,38,8,215,10338732,805,909,6,1,2018-03-27 00:00:00,08-19-2022,Medan,Contract,Tech,5,0
2077,Female,Finance,Doctoral,Officer,54,16,786,11949710,434,86,13,1,2019/05/12,2024-08-30 00:00:00,Bandung,Internship,Business,2,2
1489,Male,Hr,Diploma,Supervisor,22,19,304,18092605,894,87,8,1,2023-04-16 00:00:00,04-22-2023,Surabaya,Internship,Tech,2,2
1939,Female,Compliance,Diploma,Senior Manager,50,13,378,23029378,268,80,13,1,07-Jun-2017,2024-06-07 00:00:00,Yogyakarta,Contract,Business,-1,2.63
6,Female,Operations,Phd,Senior Manager,41,9,16,4095998,831,909,5,1,2017-01-14 00:00:00,2023-03-23 00:00:00,Dki Jakarta,Contract,Operations,0,2.63
789,Female,Operations,Bachelor,Officer,25,30,365,14197945,223,98,13,-1,2017-01-12T00:00:00,20/05/2024 00:00,Medan,Contract,Business,5,4
1823,Female,Hr,Master,Senior Manager,27,13.82,262,18023911,824,71,11,2,2018-02-26 00:00:00,29/01/2022 00:00,Semarang,Tetap,Support,4,2
1868,Male,Compliance,Phd,Supervisor,32,23,201,13919670,384,98,12,0,26-Aug-2023,2023-08-20 00:00:00,Medan,Contract,Support,3,2
1642,Female,Risk,Master,Junior,48,27,789,26897906,949,80,0,1,11/02/2018 00:00,2022-08-22T00:00:00,Bandung,Contract,Support,4,-1
209,Female,Finance,Master,Junior,42,0,412,8665455,739,922,5,1,2022-10-28 00:00:00,18/12/2023 00:00,Semarang,Contract,Tech,-1,4
19,Male,Unknown,Bachelor,Supervisor,23,5,252,11431258,741,944,3,1,2015-02-02 00:00:00,08-Aug-2023,Surabaya,Tetap,People,2,4
1333,Female,Unknown,Bachelor,Junior,56,15,83,26463234,-10,92,1,0.44,29/10/2015 00:00,2023-06-04T00:00:00,Makassar,Kontrak,Operations,99,3
675,Female,Unknown,Phd,Manager,46,30,612,23012044,826,63,4,0,28/06/2023 00:00,2022/11/02,Yogyakarta,Tetap,People,2,2.7
966,Male,Compliance,Bachelor,Supervisor,23,7,95,29544895,543,77,0,2,2017/06/05,2023-11-09 00:00:00,Bandung,Contract,Tech,3,-1
1013,Male,Finance,Bachelor,Officer,49,-5,341,25516727,460,70,14,2,2019/06/01,2022-11-01 00:00:00,Surabaya,Internship,Tech,11.92,4
1674,Male,Operations,Phd,Officer,39,21,359,7062334,955,97,14,0.44,2021-03-17 00:00:00,2024-07-31T00:00:00,Surabaya,Contract,Tech,3,6
89,Female,It,Bachelor,Supervisor,37,13,446,6857270,788,983,11,0,19/06/2015 00:00,10-Jun-2024,Makassar,Permanent,Finance,0,0
386,Male,Compliance,Master,Officer,46,6,186,11801613,748,821,5,0,2022-06-18 00:00:00,2023-07-13 00:00:00,Yogyakarta,Internship,Operations,1,0
802,Female,Finance,Bachelor,Officer,47,3,480,14764642,1000,85,13.10,1,09-09-2020,2023-07-03T00:00:00,Sby,Kontrak,Tech,11.92,2.63
109,Male,It,Diploma,Officer,39,19,531.05,11318796,704,958,3,0,2018-12-04 00:00:00,2023-06-12T00:00:00,Medan,Contract,Business,3,6
1388,Female,Risk,Phd,Junior,32,14,581,16119756,9999,97,16,-1,10-13-2020,2022/04/21,Bandung,Kontrak,People,99,2.7
1081,Female,Unknown,Master,Officer,38,25,800,15927763,627,92,4,2,2017-10-17T00:00:00,2023/01/20,Surabaya,Contract,Business,-1,6
1313,Male,It,Master,Supervisor,31,28,351,27410617,915,86,16,0.44,06-24-2019,26-Oct-2023,Semarang,Contract,Tech,0,5
812,Male,Finance,Bachelor,Manager,43,8,702,22369036,351,66,7,0.44,02/03/2020 00:00,2023-07-01 00:00:00,Surabaya,Contract,Tech,3,2
37,Male,Hr,Master,Officer,42,13,531.05,8939111,712,982,4,0,2015-11-14 00:00:00,2022-06-20T00:00:00,Medan,Contract,Tech,0,4
197,Male,Finance,Bachelor,Senior Manager,29,8,12,5644211,1005,897,6,1,12-Apr-2019,01-16-2022,Bandung,Permanent,Tech,1,6
41,Female,It,Bachelor,Supervisor,44,5,11,11555925,949,913,4,1,12-20-2018,2024-07-08 00:00:00,Bandung,Permanent,Tech,0,3.5
1424,Male,It,Bachelor,Supervisor,51,10,709,15543782,741,82,3,0,2021/06/17,19/02/2022 00:00,Surabaya,Permanent,Tech,1,-1
999,Female,Marketing,Phd,Senior Manager,23,13,26,3209968,137,79,7,1,25/10/2015 00:00,2022-09-26T00:00:00,Sby,Contract,Business,11.92,-1
1134,Male,Compliance,Phd,Officer,28,3,38,15900060,833,89,15,0.44,2023/12/25,2024-01-01 00:00:00,Bandung,Contract,Support,3,1
1315,Male,It,Master,Officer,25,14,437,27247295,633.48,96,11,1,2015-09-07 00:00:00,22/03/2024 00:00,Surabaya,Contract,Support,2,6
635,Male,It,Bachelor,Senior Manager,31,15,174,16783048,422,92,10,-1,2021-08-16 00:00:00,2023/04/16,Surabaya,Contract,Tech,4,3.5
479,Female,Marketing,Diploma,Manager,47,13,346,44648274,48,911,7,0,2018-07-26 00:00:00,11-07-2022,Surabaya,Permanent,Support,99,2.63
1600,Female,Hr,Bachelor,Junior,49,20,514,25368719,307,85,16,0,2018-12-25T00:00:00,2022/04/17,Yogyakarta,Contract,People,5,5
165,Male,Hr,Phd,Manager,45,11,54,12822519,579,899,7,0,14-Dec-2018,27-Feb-2022,Jakarta,Permanent,Tech,2,3.5
1201,Male,Compliance,Bachelor,Senior Manager,58,21,287,17986354,581,88,10,-1,2020-11-19 00:00:00,2022/03/23,Jakarta,Contract,People,3,3.5
193,Female,Marketing,Bachelor,Supervisor,31,11,176,15663941,673,938,6,0,17-Oct-2019,03/12/2023 00:00,Sby,Permanent,Business,-1,6
625,Male,Risk,Diploma,Manager,53,16,712,25296704,831,80,1,0.44,26/10/2017 00:00,26/06/2024 00:00,Bandung,Contract,Tech,5,3
439,Female,Risk,Diploma,Manager,25,5,183,18651996,686,925,1,0,2020-03-04T00:00:00,2023-05-27T00:00:00,Jakarta,Permanent,Tech,2,2.63
1778,Male,Finance,Phd,Junior,34,8,186,20535129,290,81,19,0,07-16-2022,30/07/2022 00:00,Dki Jakarta,Contract,Operations,1,2.63
1382,Female,It,Bachelor,Officer,44,23,125,8450200,812,75,4,-1,07-16-2015,27-Oct-2024,Jakarta,Contract,Finance,11.92,4
1901,Male,Risk,Phd,Senior Manager,56,18,774,4418623,1033,291.79,4,1,2017-02-03 00:00:00,05-18-2022,Medan,Contract,Operations,5,6
1078,Female,Risk,Master,Senior Manager,39,24,771,8351363,323,69,7,0.44,08/03/2015 00:00,2023/11/08,Surabaya,Permanent,Operations,2,-1
1915,Female,Operations,Master,Manager,26,2,15,10077764,918,79,9,2,2020-08-18T00:00:00,02-26-2022,Bandung,Internship,Tech,0,4
1654,Female,Operations,Phd,Supervisor,29,8,690,8531632,755,66,9,2,23/05/2015 00:00,15/02/2024 00:00,Bandung,Contract,Tech,0,2.63
858,Male,Operations,Diploma,Supervisor,31,2,669,8058249,842,90,999,2,26-Aug-2022,2022/08/06,Makassar,Contract,Tech,0,3.5
1789,Female,Unknown,Diploma,Junior,54,0,209,14771927,473,67,5,0.44,2015-10-07 00:00:00,02-Oct-2023,Surabaya,Permanent,People,-1,5
1803,Female,Marketing,Master,Senior Manager,24,28,531,4585095,591,92,1,1,02-26-2018,2024-04-03T00:00:00,Surabaya,Kontrak,Operations,4,6
1140,Male,Finance,Phd,Supervisor,39,24,6,3852260,346,96,2,0.44,2021/09/07,05-28-2024,Makassar,Contract,Tech,5,-1
156,Male,Finance,Diploma,Junior,25,13,125,10522588,816,904,5,0,07-Dec-2020,03-06-2023,Medan,Contract,Business,99,0
232,Male,Hr,Bachelor,Junior,36,19,197,27805198.80,663,887,6,0,2020/07/15,08-Aug-2023,Bandung,Tetap,Tech,1,2
97,Female,Operations,Master,Officer,28,4,531.05,10706276,842,984,3,0,01-Mar-2019,19-Jul-2023,Semarang,Permanent,People,0,2.7
623,Male,Finance,Doctoral,Supervisor,29,5,131,25062770,709,84,19,1,2018/01/25,12-04-2023,Bandung,Contract,Tech,99,3
961,Female,Hr,Master,Senior Manager,49,13.82,604,11487130,427,97,7,0,03/08/2017 00:00,2022-04-06T00:00:00,Yogyakarta,Permanent,Business,11.92,1
1402,Male,Operations,Bachelor,Junior,23,14,673,-3146491,850,65,18,-1,27/08/2015 00:00,23-Nov-2023,Semarang,Contract,Finance,11.92,3.5
833,Female,Compliance,Doctoral,Supervisor,150,13,383,12867118,378,78,18,0.44,30/10/2021 00:00,04-Oct-2023,Bandung,Contract,Tech,11.92,2
1098,Male,Finance,Doctoral,Supervisor,45,5,185,3265563,491,78,0,0.44,2020/05/21,14-Sep-2023,Dki Jakarta,Permanent,People,-1,3
1155,Female,Compliance,Master,Officer,57,22,445,9712551,846,78,6,2,2020-04-08T00:00:00,06-Mar-2024,Yogyakarta,Permanent,Operations,2,3.5
917,Male,Finance,Bachelor,Manager,38,19,149,13738615,693,94,20,-1,2021-10-14 00:00:00,2023-08-29T00:00:00,Medan,Contract,Tech,11.92,3
739,Male,It,Diploma,Officer,42,11,786,3282910,808,88,13.10,0.44,2022-08-19T00:00:00,03/01/2024 00:00,Bandung,Permanent,Tech,11.92,3.5
136,Male,Compliance,Bachelor,Supervisor,30,6,47,14079454,49,1065,7,1,23/12/2022 00:00,2024-11-12T00:00:00,Medan,Internship,Support,2,2.63
944,Female,Marketing,Bachelor,Officer,45,9,524,4359773,1031,81,16,0,2016-08-20T00:00:00,2023-07-07 00:00:00,Bandung,Contract,Tech,3,-1
429,Female,Operations,Bachelor,Junior,43,9,241,17172093,88,953,6,0,2019-03-10T00:00:00,2024-08-18T00:00:00,Medan,Contract,Operations,4,4
488,Male,Finance,Bachelor,Senior Manager,39,16,55,10210630,681,93,5,0,08-30-2023,2024-01-26 00:00:00,Makassar,Internship,Operations,4,5
1835,Male,Compliance,Diploma,Senior Manager,29,100,2,27805198.80,1009,76,6,-1,11-14-2019,2022/07/03,Bandung,Contract,Support,1,5
1367,Male,Risk,Bachelor,Supervisor,32,10,317,9777623,125,66,2,-1,2022/11/21,2022-04-17 00:00:00,Jakarta,Contract,Finance,3,3.5
104,Female,Finance,Diploma,Junior,52,6,274,12182359,669,93,4,0,2020-08-24T00:00:00,2023-12-21T00:00:00,Surabaya,Internship,Tech,-1,3.5
687,Male,Risk,Master,Manager,20,25,627,8293334,633.48,60,13.10,-1,2018/03/08,2024-09-01T00:00:00,Bandung,Contract,Operations,1,3.5
1225,Female,Marketing,Master,Officer,26,3,316,3544381,671,60,16,0,2018-03-31 00:00:00,02/09/2022 00:00,Jakarta,Contract,Tech,-1,3.5
885,Female,Compliance,Master,Manager,50,26,794,27805198.80,774,69,16,-1,25-Jan-2019,2023-04-17T00:00:00,Surabaya,Internship,Support,5,2
408,Female,Compliance,Diploma,Junior,32,6,52,21957844,845,948,4,0,03-17-2015,2022/08/03,Jakarta,Contract,Operations,0,2.7
1189,Female,Finance,Bachelor,Officer,48,100,531.05,4756908,120,80,16,1,01-25-2022,2022-06-23T00:00:00,Medan,Contract,Support,2,2.63
1230,Male,Unknown,Phd,Junior,55,1,531.05,27370244,598,67,3,1,2018-11-22T00:00:00,03-02-2022,Dki Jakarta,Internship,Tech,0,2.63
170,Female,Finance,Bachelor,Junior,30,17,531.05,9793757,891,926,8,0,2023/11/13,06-Dec-2022,Dki Jakarta,Contract,Business,0,3
32,Female,Risk,Diploma,Supervisor,19,3,17,10955815,747,987,2,0,2016/10/20,2024/03/13,Sby,Contract,Tech,0,4
763,Male,Unknown,Bachelor,Senior Manager,44,23,180,26623903,1046,67,6,0,30/05/2023 00:00,01-28-2023,Sby,Contract,Support,2,1
1828,Female,Risk,Diploma,Manager,56,9,30,14781079,1083,88,16,-1,2015-03-03T00:00:00,2023/11/28,Sby,Permanent,Tech,11.92,1
2034,Female,Marketing,Bachelor,Officer,60,8,95,-3511419,899,85,17,0.44,10-16-2023,13/11/2023 00:00,Medan,Permanent,Tech,4,3.5
348,Male,Hr,Master,Officer,28,1,192,15101257,796,964,4,0,2022-06-27T00:00:00,10-Jun-2023,Medan,Tetap,Tech,3,3.5
772,Male,Marketing,Bachelor,Manager,19,26,542,20411432,304,73,3,-1,18/10/2022 00:00,11-Jan-2022,Makassar,Internship,Support,99,2.63
1038,Male,Hr,Diploma,Senior Manager,35,22,141,8940012,1027,97,1,0.44,2023-02-01T00:00:00,01-21-2024,Surabaya,Contract,People,11.92,6
1186,Female,Unknown,Master,Manager,59,5,617,19403718,438,69,19,1,2023-10-26T00:00:00,30/09/2022 00:00,Sby,Contract,Tech,3,2
2050,Male,Operations,Phd,Senior Manager,24,20,642,21856235,992,67,2,0,28/05/2015 00:00,2023-08-16 00:00:00,Surabaya,Contract,Tech,5,3
1131,Male,Finance,Bachelor,Manager,46,18,50,12261777,-10,90,7,2,2023-05-20 00:00:00,2024-08-13T00:00:00,Jakarta,Contract,Tech,3,3.5
1817,Male,Risk,Phd,Senior Manager,31,23,386,17994531,621,75,12,-1,2020/11/03,02-Nov-2024,Yogyakarta,Permanent,Tech,4,1
1534,Male,It,Phd,Senior Manager,27,22,281,14054521,948,80,4,1,2023-01-27T00:00:00,2024-01-26 00:00:00,Semarang,Contract,Support,0,6
571,Male,Finance,Phd,Supervisor,37,12,3,22404906,917,64,1,0,2020-04-17 00:00:00,2023/08/11,Bandung,Kontrak,Tech,4,2.7
1295,Male,Unknown,Phd,Senior Manager,22,24,529,22225690,883,63,6,0.44,2017-06-23 00:00:00,2022-06-23 00:00:00,Sby,Tetap,Tech,3,3.5
892,Male,Marketing,Master,Manager,20,4,280,27805198.80,498,74,6,0.44,2017-09-25 00:00:00,2024/09/16,Surabaya,Permanent,Tech,4,0
94,Male,Finance,Bachelor,Officer,36,11,17,6614520,777,939,1,0,03-Aug-2017,2023-06-27 00:00:00,Bandung,Permanent,Tech,5,3.5
